NUMERO,NUMERO_SEQUENCIAL,ANO,TIPO_CONVENCAO_CODIGO,TIPO_CONVENCAO_DESCR,TIPO_CONVENCAO_DESCR_LONG,TIPO_CONVENCAO_ORDEM,NATUREZA_CODIGO,NATUREZA_DESCRICAO,NOMECC,AMBITO_GEOGRAFICO_IRCT,AMBITO_GEOGRAFICO_CODE_IRCT,NUMBTE,DATABTE,SERIEBTE,AMBGEG,DATA_EFEITOS,AREA,DIST,CONC,PROV,CODCAE
5971,1,2013,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A NAVEGAÇÃO AÉREA DE PORTUGAL - NAV PORTUGAL; E.P.E.E O SITECSA - SINDICATO DOS TÉCNICOS DE SEGURANÇA AÉREA E OUTROS ( TTA - TÉCNICOS DE TELECOMUNICAÇÕES AERONÁUTICOS) - ALTERAÇÃO,Nacional,1,5,2013.02.08 00:00:00,0,E,2013.02.13 00:00:00,1,0,0,1,52230
5974,1,2017,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A TAP - TRANSPORTES AEREOS PORTUGUESES; SA E O SINDICATO NACIONAL DO PESSOAL DE VOO DA AVIAÇAO CIVIL - SNPVAC - PROTOCOLO OPERAÇAO EQUIPAMENTOS A330-300,Nacional,1,41,2017.11.08 00:00:00,0,E,,1,0,0,1,51210
5976,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A AES - ASSOCIAÇÃO DAS EMPRESAS DE SEGURANÇA E OUTRA E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,3,2009.01.22 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,80200
5979,1,2016,4,AE,Acordo de empresa,3,2,Alteração,ACORDO DE EMPRESA ENTRE A REPSOL POLIMEROS; SA E A COFESINT - FEDERAÇAO DE SINDICATOS DA INDUSTRIA; ENERGIA E TRANSPORTES E OUTRA - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,7,2016.02.22 00:00:00,0,E,2016.01.01 00:00:00,1,0,0,1,20160
5987,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS,Nacional,1,8,2008.02.29 00:00:00,1,E,2008.01.01 00:00:00,1,0,0,1,4633
5987,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS,Nacional,1,8,2008.02.29 00:00:00,1,E,2008.01.01 00:00:00,1,0,0,1,46341
5987,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,8,2009.02.28 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,46214
5987,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,8,2009.02.28 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,46311
5987,1,2009,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,8,2009.02.28 00:00:00,0,E,2009.01.01 00:00:00,1,0,0,1,46381
5987,1,2011,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLECTIVO ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTORES ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,19,2011.05.22 00:00:00,0,E,,1,0,0,1,4631
5987,1,2011,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLECTIVO ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTORES ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,19,2011.05.22 00:00:00,0,E,,1,0,0,1,46331
5987,1,2011,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLECTIVO ENTRE A ADIPA - ASSOCIAÇÃO DOS DISTRIBUIDORES DE PRODUTORES ALIMENTARES E OUTRAS E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTRO - ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,19,2011.05.22 00:00:00,0,E,,1,0,0,1,46390
5987,1,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ADIPA - ASSOCIAÇAO DOS DISTRIBUIDORES DE PRODUTOS ALIMENTARES E OUTRAS E A FETESE - FEDERAÇAO DOS SINDICATOS DA INDUSTRIA E SERVIÇOS - ALTERAÇAO SALARIAL E OUTRAS,Continente,2,21,2015.06.08 00:00:00,0,E,2015.04.01 00:00:00,2,0,0,1,46170
5988,1,2008,4,AE,Acordo de empresa,3,2,Alteração,AE ENTRE A RÁDIO E TELEVISÃO DE PORTUGAL; SA E O STT - SINDICATO DOS TRABALHADORES DE TELECOMUNICAÇÕES E COMUNICAÇÃO AUDIOVISUAL E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,23,2008.06.22 00:00:00,0,E,2008.01.01 00:00:00,1,0,0,1,60200
5989,1,2008,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,"CCT ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO  CONSOLIDADO
",Nacional,1,37,2008.10.08 00:00:00,0,E,2008.04.01 00:00:00,1,0,0,1,261
5989,1,2008,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,"CCT ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO  CONSOLIDADO
",Nacional,1,37,2008.10.08 00:00:00,0,E,2008.04.01 00:00:00,1,0,0,1,26600
5989,1,2008,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,"CCT ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO  CONSOLIDADO
",Nacional,1,37,2008.10.08 00:00:00,0,E,2008.04.01 00:00:00,1,0,0,1,28240
5989,1,2008,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,"CCT ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO  CONSOLIDADO
",Nacional,1,37,2008.10.08 00:00:00,0,E,2008.04.01 00:00:00,1,0,0,1,62010
5989,1,2008,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,"CCT ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO  CONSOLIDADO
",Nacional,1,37,2008.10.08 00:00:00,0,E,2008.04.01 00:00:00,1,0,0,1,62020
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,26200
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,26600
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,27200
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,273
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,27400
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,27510
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,43210
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,46520
5989,1,2010,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CC ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2010.06.29 00:00:00,0,E,2010.04.01 00:00:00,1,0,0,1,80200
5989,1,2011,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2011.06.29 00:00:00,0,E,2011.04.01 00:00:00,1,0,0,1,29310
5989,1,2011,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLECTIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,24,2011.06.29 00:00:00,0,E,2011.04.01 00:00:00,1,0,0,1,80200
5989,1,2013,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO CONSOLIDADO;,Nacional,1,23,2013.06.22 00:00:00,0,E,2013.04.01 00:00:00,1,0,0,1,26200
5989,1,2013,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO CONSOLIDADO;,Nacional,1,23,2013.06.22 00:00:00,0,E,2013.04.01 00:00:00,1,0,0,1,26520
5989,1,2013,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO CONSOLIDADO;,Nacional,1,23,2013.06.22 00:00:00,0,E,2013.04.01 00:00:00,1,0,0,1,26702
5989,1,2013,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO CONSOLIDADO;,Nacional,1,23,2013.06.22 00:00:00,0,E,2013.04.01 00:00:00,1,0,0,1,27400
5989,1,2013,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO CONSOLIDADO;,Nacional,1,23,2013.06.22 00:00:00,0,E,2013.04.01 00:00:00,1,0,0,1,28230
5989,1,2013,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SECTOR ELÉCTRICO E ELECTRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL E OUTRAS/TEXTO CONSOLIDADO;,Nacional,1,23,2013.06.22 00:00:00,0,E,2013.04.01 00:00:00,1,0,0,1,43290
5989,1,2014,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SETOR ELÉTRICO E ELETRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL.,Nacional,1,20,2014.05.29 00:00:00,0,E,2014.04.01 00:00:00,1,0,0,1,27400
5989,1,2014,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SETOR ELÉTRICO E ELETRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL.,Nacional,1,20,2014.05.29 00:00:00,0,E,2014.04.01 00:00:00,1,0,0,1,27900
5989,1,2014,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SETOR ELÉTRICO E ELETRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL.,Nacional,1,20,2014.05.29 00:00:00,0,E,2014.04.01 00:00:00,1,0,0,1,28240
5989,1,2014,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SETOR ELÉTRICO E ELETRÓNICO E A FETESE - FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS E OUTROS - ALTERAÇÃO SALARIAL.,Nacional,1,20,2014.05.29 00:00:00,0,E,2014.04.01 00:00:00,1,0,0,1,43210
5989,1,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DO SETOR ELETRICO E ELETRONICO E A FETESE - FEDERAÇAO DOS SINDICATOS DA INDUSTRIA E SERVIÇOS E OUTROS- ALTERAÇAO SALARIAL,Nacional,1,28,2015.07.29 00:00:00,0,E,2015.04.01 00:00:00,1,0,0,1,26300
5989,1,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DO SETOR ELETRICO E ELETRONICO E A FETESE - FEDERAÇAO DOS SINDICATOS DA INDUSTRIA E SERVIÇOS E OUTROS- ALTERAÇAO SALARIAL,Nacional,1,28,2015.07.29 00:00:00,0,E,2015.04.01 00:00:00,1,0,0,1,28240
5989,1,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DO SETOR ELETRICO E ELETRONICO E A FETESE - FEDERAÇAO DOS SINDICATOS DA INDUSTRIA E SERVIÇOS E OUTROS- ALTERAÇAO SALARIAL,Nacional,1,28,2015.07.29 00:00:00,0,E,2015.04.01 00:00:00,1,0,0,1,28292
5989,1,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DO SETOR ELETRICO E ELETRONICO E A FETESE - FEDERAÇAO DOS SINDICATOS DA INDUSTRIA E SERVIÇOS E OUTROS- ALTERAÇAO SALARIAL,Nacional,1,28,2015.07.29 00:00:00,0,E,2015.04.01 00:00:00,1,0,0,1,33140
5989,1,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DO SETOR ELETRICO E ELETRONICO E A FETESE - FEDERAÇAO DOS SINDICATOS DA INDUSTRIA E SERVIÇOS E OUTROS- ALTERAÇAO SALARIAL,Nacional,1,28,2015.07.29 00:00:00,0,E,2015.04.01 00:00:00,1,0,0,1,43290
5989,1,2016,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SETOR ELÉTRICO E ELETRÓNICO E A FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS ¿ FETESE E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,19,2016.05.22 00:00:00,0,E,2016.04.01 00:00:00,1,0,0,1,28221
5989,1,2016,2,CCT,Contrato coletivo de trabalho,1,3,Consolidação,CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DAS EMPRESAS DO SETOR ELÉTRICO E ELETRÓNICO E A FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS ¿ FETESE E OUTROS ¿ ALTERAÇÃO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,19,2016.05.22 00:00:00,0,E,2016.04.01 00:00:00,1,0,0,1,62010
5989,1,2017,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO PORTUGUESA DAS EMPRESAS DO SECTOR ELECTRICO E ELECTRONICO E A FEDERAÇAO DOS SINDICATOS DA INDUSTRIA E SERVIÇOS - FETESE E OUTROS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,15,2017.04.22 00:00:00,0,E,2017.04.01 00:00:00,1,0,0,1,33140
5997,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A APIFARMA - ASSOCIAÇÃO PORTUGUESA DA INDÚSTRIA FARMACEUTICA E A FETESE - FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DE SERVIÇOS E OUTRO (PESSOAL FABRIL) - ALTERAÇÃO SALARIAL E OUTRAS,Nacional,1,31,2008.08.22 00:00:00,0,E,2008.11.01 00:00:00,1,0,0,1,21100
5997,2,2015,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A APIFARMA - ASSOCIAÇAO PORTUGUESA DA INDUSTRIA FARMACEUTICA E A FETESE - FEDERAÇAO DE SINDICATOS DA INDUSTRIA E SERVIÇOS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,12,2015.03.29 00:00:00,0,E,,1,0,0,1,21100
5997,2,2019,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A ASSOCIAÇAO PORTUGUESA DA INDUSTRIA FARMACEUTICA-APIFARMA E A FEDERAÇAO DE SINDICATOS DA INDUSTRIA; ENERGIA E TRANSPORTES-COFESINT E OUTRA-ALTARAÇAO SALARIAL E OUTRAS E TEXTO CONSOLIDADO,Nacional,1,18,2019.05.15 00:00:00,0,E,2019.10.01 00:00:00,1,0,0,1,21201
6002,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANIL ¿ ASSOCIAÇÃO NACIONAL DOS INDUSTRIAIS DE LANIFÍCIOS E OUTRA E O SINDEQ ¿ SINDICATO DEMOCRÁTICO DA ENERGIA; QUÍMICA; TÊXTIL E INDÚSTRIAS DIVERSAS E OUTRO ¿ ALTERAÇÃO SALARIAL E OUTRA.,Nacional,1,26,2008.07.15 00:00:00,0,E,2008.03.01 00:00:00,1,0,0,1,13102
6002,1,2008,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CCT ENTRE A ANIL ¿ ASSOCIAÇÃO NACIONAL DOS INDUSTRIAIS DE LANIFÍCIOS E OUTRA E O SINDEQ ¿ SINDICATO DEMOCRÁTICO DA ENERGIA; QUÍMICA; TÊXTIL E INDÚSTRIAS DIVERSAS E OUTRO ¿ ALTERAÇÃO SALARIAL E OUTRA.,Nacional,1,26,2008.07.15 00:00:00,0,E,2008.03.01 00:00:00,1,0,0,1,13992
6512,1,2016,2,CCT,Contrato coletivo de trabalho,1,4,Rev. Global,CONTRATO COLETIVO ENTRE A CONFEDERAÇAO NACIONAL DAS INSTITUIÇOES DE SOLIDARIEDADE - CNIS E A FNE - FEDERAÇAO NACIONAL DA EDUCAÇAO E OUTROS - REVISAO GLOBAL,Nacional,1,25,2016.07.08 00:00:00,0,E,2016.01.01 00:00:00,1,0,0,1,86906
6512,1,2017,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A CONFEDERAÇAO NACIONAL DAS INSTITUIÇOES DE SOLIDARIEDADE - CNIS E A FNE - FEDERAÇAO NACIONAL DE EDUCAÇAO E OUTROS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,36,2017.09.29 00:00:00,0,E,2017.07.01 00:00:00,1,0,0,1,012
6512,1,2017,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A CONFEDERAÇAO NACIONAL DAS INSTITUIÇOES DE SOLIDARIEDADE - CNIS E A FNE - FEDERAÇAO NACIONAL DE EDUCAÇAO E OUTROS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,36,2017.09.29 00:00:00,0,E,2017.07.01 00:00:00,1,0,0,1,31094
6512,1,2017,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A CONFEDERAÇAO NACIONAL DAS INSTITUIÇOES DE SOLIDARIEDADE - CNIS E A FNE - FEDERAÇAO NACIONAL DE EDUCAÇAO E OUTROS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,36,2017.09.29 00:00:00,0,E,2017.07.01 00:00:00,1,0,0,1,58140
6512,1,2017,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A CONFEDERAÇAO NACIONAL DAS INSTITUIÇOES DE SOLIDARIEDADE - CNIS E A FNE - FEDERAÇAO NACIONAL DE EDUCAÇAO E OUTROS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,36,2017.09.29 00:00:00,0,E,2017.07.01 00:00:00,1,0,0,1,59140
6512,1,2017,2,CCT,Contrato coletivo de trabalho,1,2,Alteração,CONTRATO COLETIVO ENTRE A CONFEDERAÇAO NACIONAL DAS INSTITUIÇOES DE SOLIDARIEDADE - CNIS E A FNE - FEDERAÇAO NACIONAL DE EDUCAÇAO E OUTROS - ALTERAÇAO SALARIAL E OUTRAS,Nacional,1,36,2017.09.29 00:00:00,0,E,2017.07.01 00:00:00,1,0,0,1,852
